0.268 9.69047 -18.264 -8.57358
0.27 9.65419 -18.1914 -8.53726
0.272 9.61859 -18.1202 -8.50163
0.274 9.58405 -18.0511 -8.46703
0.276 9.55093 -17.9848 -8.43387
0.278 9.5197 -17.9223 -8.40257
0.28 9.49079 -17.8644 -8.37361
0.282 9.4647 -17.8121 -8.34745
0.284 9.44189 -17.7665 -8.32459
0.286 9.42283 -17.7283 -8.30547
0.288 9.40797 -17.7095 -8.30154
0.29 9.3977 -17.6889 -8.29122
0.292 9.39234 -17.6782 -8.28583
0.294 9.39216 -17.6778 -8.28563
0.296 9.39735 -17.6882 -8.29081
0.298 9.40801 -17.7095 -8.30146
0.3 9.42415 -17.7418 -8.31761
0.302 9.44567 -17.7848 -8.33916
0.304 9.47242 -17.8384 -8.36594
0.306 9.50412 -17.9018 -8.39768
0.308 9.54044 -17.9745 -8.43405
0.31 9.58096 -18.0556 -8.47463
0.312 9.62524 -18.1442 -8.51897
0.314 9.67274 -18.2393 -8.56654
0.316 9.72295 -18.3398 -8.61681
0.318 9.7753 -18.4445 -8.66923
0.32 9.82923 -18.5525 -8.72323
0.322 9.8842 -18.6625 -8.77826
0.324 9.93967 -18.7735 -8.83379
0.326 9.99513 -18.8844 -8.88931
0.328 10.0501 -18.9945 -8.94436
0.33 10.1042 -19.1027 -8.99849
0.332 10.157 -19.2084 -9.05134
0.334 10.2082 -19.3108 -9.10255
0.336 10.2575 -19.4093 -9.15184
0.338 10.3046 -19.5035 -9.19896
0.34 10.3493 -19.593 -9.24371
0.342 10.3915 -19.6775 -9.28593
0.344 10.4311 -19.7566 -9.32551
0.346 10.4679 -19.8303 -9.36235
0.348 10.502 -19.8984 -9.39641
0.35 10.5333 -19.9719 -9.43864
0.352 10.5618 -20.0289 -9.46711
0.354 10.5875 -20.0803 -9.4928
0.356 10.6104 -20.1262 -9.51576
0.358 10.6307 -20.1668 -9.53603
0.36 10.6484 -20.2021 -9.55369
0.362 10.6635 -20.2324 -9.56882
0.364 10.6762 -20.2578 -9.5815
0.366 10.6866 -20.2784 -9.59183
0.368 10.6947 -20.2946 -9.5999
0.37 10.7006 -20.3064 -9.6058
0.372 10.7045 -20.3141 -9.60965
0.374 10.7063 -20.3179 -9.61152
0.376 10.7064 -20.3179 -9.61154
0.378 10.7046 -20.3144 -9.60979
0.38 10.7013 -20.3076 -9.60638
0.382 10.6963 -20.2977 -9.6014
0.384 10.6899 -20.2848 -9.59496
0.386 10.6821 -20.2692 -9.58714
0.388 10.673 -20.251 -9.57804
0.39 10.6627 -20.2305 -9.56777
0.392 10.6514 -20.2078 -9.55641
0.394 10.639 -20.1831 -9.54407
0.396 10.6258 -20.1567 -9.53083
0.398 10.6118 -20.1286 -9.51681
0.4 10.5971 -20.0992 -9.50208
0.402 10.5818 -20.0686 -9.48677
0.404 10.566 -20.037 -9.47096
0.406 10.5498 -20.0046 -9.45476
0.408 10.5333 -19.9716 -9.43828
0.41 10.5167 -19.9383 -9.42162
0.412 10.5 -19.9049 -9.40489
0.414 10.4833 -19.8715 -9.38821
0.416 10.4668 -19.8385 -9.37168
0.418 10.4506 -19.806 -9.35541
0.42 10.4347 -19.7633 -9.32857
0.422 10.4193 -19.7325 -9.3132
0.424 10.4046 -19.703 -9.29842
0.426 10.3905 -19.6749 -9.28434
0.428 10.3773 -19.6484 -9.27109
0.43 10.3649 -19.6237 -9.25875
0.432 10.3536 -19.601 -9.24742
0.434 10.3434 -19.5806 -9.2372
0.436 10.3344 -19.5626 -9.22818
0.438 10.3267 -19.5471 -9.22042
0.44 10.3203 -19.5343 -9.21401
0.442 10.3153 -19.5243 -9.209
0.444 10.3117 -19.5171 -9.20545
0.446 10.3096 -19.513 -9.20339
0.448 10.3091 -19.512 -9.20285
0.45 10.3101 -19.514 -9.20386
0.452 10.3127 -19.5191 -9.20643
0.454 10.3168 -19.5274 -9.21055
0.456 10.3225 -19.5387 -9.2162
0.458 10.3296 -19.553 -9.22337
0.46 10.3383 -19.5703 -9.23201
0.462 10.3483 -19.5904 -9.24209
0.464 10.3598 -19.6133 -9.25355
0.466 10.3726 -19.6389 -9.26633
0.468 10.3866 -19.6779 -9.29131
0.47 10.4018 -19.7084 -9.30654
0.472 10.4181 -19.741 -9.32288
0.474 10.4355 -19.7757 -9.34024
0.476 10.4538 -19.8123 -9.35852
0.478 10.4729 -19.8505 -9.37765
0.48 10.4928 -19.8903 -9.39754
0.482 10.5133 -19.9314 -9.4181
0.484 10.5345 -19.9737 -9.43926
0.486 10.5561 -20.017 -9.46091
0.488 10.5782 -20.0722 -9.494
0.49 10.6007 -20.1172 -9.51648
0.492 10.6234 -20.1627 -9.53925
0.494 10.6464 -20.2087 -9.56224
0.496 10.6696 -20.255 -9.5854
0.498 10.6928 -20.3015 -9.60867
0.5 10.7162 -20.3482 -9.63201
0.502 10.7395 -20.3949 -9.65539
0.504 10.7629 -20.4417 -9.67877
0.506 10.7863 -20.4884 -9.70212
0.508 10.8096 -20.535 -9.72543
0.51 10.8328 -20.5815 -9.74869
0.512 10.856 -20.6279 -9.7719
0.514 10.8792 -20.6742 -9.79504
0.516 10.9023 -20.7204 -9.81814
0.518 10.9254 -20.7666 -9.84121
0.52 10.9484 -20.8127 -9.86425
0.522 10.9715 -20.8588 -9.88731
0.524 10.9946 -20.905 -9.9104
0.526 11.0177 -20.9513 -9.93355
0.528 11.041 -20.9978 -9.95682
0.53 11.0644 -21.0446 -9.98022
0.532 11.088 -21.0918 -10.0038
0.534 11.1118 -21.1395 -10.0276
0.536 11.136 -21.1768 -10.0408
0.538 11.1604 -21.2257 -10.0653
0.54 11.1853 -21.2754 -10.0901
0.542 11.2106 -21.326 -10.1154
0.544 11.2363 -21.3775 -10.1411
0.546 11.2626 -21.43 -10.1674
0.548 11.2894 -21.4836 -10.1942
0.55 11.3168 -21.5385 -10.2216
0.552 11.3449 -21.5946 -10.2497
0.554 11.3737 -21.6521 -10.2784
0.556 11.4031 -21.7001 -10.297
0.558 11.4334 -21.7606 -10.3272
0.56 11.4644 -21.8225 -10.3582
0.562 11.4962 -21.8861 -10.39
0.564 11.5288 -21.9513 -10.4226
0.566 11.5622 -22.0182 -10.456
0.568 11.5964 -22.0866 -10.4902
0.57 11.6315 -22.1567 -10.5253
0.572 11.6673 -22.2284 -10.5611
0.574 11.704 -22.3017 -10.5978
0.576 11.7414 -22.3765 -10.6352
0.578 11.7795 -22.4528 -10.6733
0.58 11.8183 -22.5304 -10.7121
0.582 11.8577 -22.6093 -10.7516
0.584 11.8978 -22.6894 -10.7916
0.586 11.9383 -22.7705 -10.8322
0.588 11.9793 -22.8525 -10.8732
0.59 12.0207 -22.9352 -10.9146
0.592 12.0623 -23.0185 -10.9562
0.594 12.1041 -23.1021 -10.998
0.596 12.1459 -23.1858 -11.0399
0.598 12.1878 -23.2695 -11.0817
0.6 12.2294 -23.3419 -11.1124
0.602 12.2708 -23.4246 -11.1538
0.604 12.3118 -23.5066 -11.1948
0.606 12.3521 -23.5873 -11.2352
0.608 12.3917 -23.6666 -11.2748
0.61 12.4305 -23.755 -11.3245
0.612 12.4682 -23.8304 -11.3622
0.614 12.5046 -23.9033 -11.3987
0.616 12.5396 -23.9734 -11.4337
0.618 12.573 -24.0401 -11.4671
0.62 12.6045 -24.1032 -11.4987
0.622 12.6339 -24.1621 -11.5282
0.624 12.6611 -24.2165 -11.5554
0.626 12.6858 -24.2659 -11.5801
0.628 12.7078 -24.3099 -11.6021
0.63 12.7268 -24.3479 -11.6212
0.632 12.7425 -24.3795 -11.637
0.634 12.7549 -24.4042 -11.6494
0.636 12.7635 -24.4216 -11.658
0.638 12.7683 -24.4311 -11.6628
0.64 12.7688 -24.4322 -11.6634
0.642 12.765 -24.4246 -11.6596
