0 7.69546e+37
5.81 7.69548e+37
11.62 7.69553e+37
17.43 7.6956e+37
23.24 7.69568e+37
29.05 7.69578e+37
34.86 7.69589e+37
40.67 7.69602e+37
46.48 7.69617e+37
52.29 7.69634e+37
58.1 7.69652e+37
63.91 7.69671e+37
69.72 7.69693e+37
75.53 7.69715e+37
81.34 7.69739e+37
87.15 7.69765e+37
92.96 7.69793e+37
98.77 7.69824e+37
104.58 7.69859e+37
110.39 7.69895e+37
116.2 7.69933e+37
122.01 7.69972e+37
127.82 7.70013e+37
133.63 7.70055e+37
139.44 7.70098e+37
145.25 7.70143e+37
151.06 7.70189e+37
156.87 7.70237e+37
162.68 7.70286e+37
168.49 7.70336e+37
174.3 7.70388e+37
180.11 7.70441e+37
185.92 7.70496e+37
191.73 7.70554e+37
197.54 7.70615e+37
203.35 7.70679e+37
209.16 7.70744e+37
214.97 7.70811e+37
220.78 7.70878e+37
226.59 7.70947e+37
232.4 7.71018e+37
238.21 7.7109e+37
244.02 7.71163e+37
249.83 7.71238e+37
255.64 7.71314e+37
261.45 7.71391e+37
267.26 7.7147e+37
273.07 7.7155e+37
278.88 7.71631e+37
284.69 7.71715e+37
290.5 7.71803e+37
296.31 7.71893e+37
302.12 7.71984e+37
307.93 7.72077e+37
313.74 7.72171e+37
319.55 7.72266e+37
325.36 7.72362e+37
331.17 7.7246e+37
336.98 7.72559e+37
342.79 7.72659e+37
348.6 7.72761e+37
354.41 7.72864e+37
360.22 7.72968e+37
366.03 7.73074e+37
371.84 7.7318e+37
377.65 7.73289e+37
383.46 7.73401e+37
389.27 7.73516e+37
395.08 7.73633e+37
400.89 7.73752e+37
406.7 7.73871e+37
412.51 7.73992e+37
418.32 7.74114e+37
424.13 7.74237e+37
429.94 7.74361e+37
435.75 7.74487e+37
441.56 7.74615e+37
447.37 7.74743e+37
453.18 7.74873e+37
458.99 7.75004e+37
464.8 7.75135e+37
470.61 7.75269e+37
476.42 7.75405e+37
482.23 7.75545e+37
488.04 7.75687e+37
493.85 7.75829e+37
499.66 7.75973e+37
505.47 7.76117e+37
511.28 7.76263e+37
517.09 7.76409e+37
522.9 7.76556e+37
528.71 7.76705e+37
534.52 7.76854e+37
540.33 7.77005e+37
546.14 7.77156e+37
551.95 7.77308e+37
557.76 7.7746e+37
563.57 7.77614e+37
569.38 7.7777e+37
575.19 7.77928e+37
581 7.78089e+37
586.81 7.78251e+37
592.62 7.78413e+37
598.43 7.78576e+37
604.24 7.7874e+37
610.05 7.78904e+37
615.86 7.79069e+37
621.67 7.79235e+37
627.48 7.79402e+37
633.29 7.7957e+37
639.1 7.79738e+37
644.91 7.79907e+37
650.72 7.80076e+37
656.53 7.80247e+37
662.34 7.80418e+37
668.15 7.80593e+37
673.96 7.8077e+37
679.77 7.80948e+37
685.58 7.81126e+37
691.39 7.81306e+37
697.2 7.81485e+37
703.01 7.81666e+37
708.82 7.81847e+37
714.63 7.82028e+37
720.44 7.8221e+37
726.25 7.82393e+37
732.06 7.82577e+37
737.87 7.82761e+37
743.68 7.82945e+37
749.49 7.8313e+37
755.3 7.83316e+37
761.11 7.83504e+37
766.92 7.83695e+37
772.73 7.83887e+37
778.54 7.8408e+37
784.35 7.84273e+37
790.16 7.84466e+37
795.97 7.8466e+37
801.78 7.84854e+37
807.59 7.85049e+37
813.4 7.85244e+37
819.21 7.8544e+37
825.02 7.85636e+37
830.83 7.85833e+37
836.64 7.8603e+37
842.45 7.86227e+37
848.26 7.86425e+37
854.07 7.86624e+37
859.88 7.86826e+37
865.69 7.8703e+37
871.5 7.87234e+37
877.31 7.87438e+37
883.12 7.87643e+37
888.93 7.87847e+37
894.74 7.88052e+37
900.55 7.88257e+37
906.36 7.88463e+37
912.17 7.88668e+37
917.98 7.88874e+37
923.79 7.8908e+37
929.6 7.89286e+37
935.41 7.89491e+37
941.22 7.89697e+37
947.03 7.89904e+37
952.84 7.90113e+37
958.65 7.90323e+37
964.46 7.90534e+37
970.27 7.90744e+37
976.08 7.90955e+37
981.89 7.91165e+37
987.7 7.91375e+37
993.51 7.91585e+37
999.32 7.91795e+37
1005.13 7.92005e+37
1010.94 7.92214e+37
1016.75 7.92423e+37
1022.56 7.92632e+37
1028.37 7.92841e+37
1034.18 7.93049e+37
1039.99 7.93258e+37
1045.8 7.93468e+37
1051.61 7.93679e+37
1057.42 7.93891e+37
1063.23 7.94103e+37
1069.04 7.94315e+37
1074.85 7.94526e+37
1080.66 7.94736e+37
1086.47 7.94947e+37
1092.28 7.95157e+37
1098.09 7.95367e+37
1103.9 7.95577e+37
1109.71 7.95786e+37
1115.52 7.95995e+37
1121.33 7.96203e+37
1127.14 7.96411e+37
1132.95 7.96619e+37
1138.76 7.96828e+37
1144.57 7.97039e+37
1150.38 7.9725e+37
1156.19 7.97461e+37
1162 7.97672e+37
1167.81 7.97882e+37
1173.62 7.98092e+37
1179.43 7.98302e+37
1185.24 7.98511e+37
1191.05 7.98719e+37
1196.86 7.98928e+37
1202.67 7.99135e+37
1208.48 7.99343e+37
1214.29 7.99549e+37
1220.1 7.99756e+37
1225.91 7.99961e+37
1231.72 8.00167e+37
1237.53 8.00375e+37
1243.34 8.00583e+37
1249.15 8.00791e+37
1254.96 8.00999e+37
1260.77 8.01206e+37
1266.58 8.01412e+37
1272.39 8.01618e+37
1278.2 8.01823e+37
1284.01 8.02027e+37
1289.82 8.02231e+37
1295.63 8.02434e+37
1301.44 8.02636e+37
1307.25 8.02837e+37
1313.06 8.03038e+37
1318.87 8.03237e+37
1324.68 8.03437e+37
