2.04988, 3.1047
3.34288, 1.12005
3.66646, 2.45898
3.08312, 0.203208
0.996444, 2.13264
2.03352, 1.40634
0.633572, 1.04021
3.82899, 3.57071
2.69938, 3.54355
2.85458, 1.90161
0.595608, 3.72358
1.69219, 0.642042
3.86749, 0.433872
1.32462, 3.85799
0.418376, 2.58479
1.60918, 2.49013

2.01583, 3.22538
3.3329, 1.15277
3.50101, 2.43279
3.07474, 0.331533
0.914301, 1.81961
2.05006, 1.46046
0.640495, 1.04282
3.66824, 3.49619
2.81047, 3.50208
2.84185, 1.91669
0.553975, 3.71664
1.69154, 0.647059
3.97377, 0.458717
1.50243, 3.83696
0.41347, 2.77515
1.71119, 2.39956

2.055, 3.14325
3.36115, 1.26737
3.38524, 2.48159
3.00866, 0.464745
0.913811, 1.70542
2.05752, 1.50932
0.668117, 0.867646
3.71548, 3.3705
2.78213, 3.46862
2.74156, 1.91131
0.568181, 3.75211
1.70167, 0.738878
0.0328539, 0.41266
1.50307, 3.92714
0.431707, 2.96213
1.77012, 2.2317

2.02169, 2.92588
3.45848, 1.42249
3.35891, 2.59228
2.90108, 0.531977
0.970353, 1.78009
2.08652, 1.44244
0.876528, 0.714328
3.80088, 3.34087
2.72233, 3.53087
2.70527, 1.98179
0.651912, 3.89373
1.64267, 0.735591
3.7663, 0.232202
1.43057, 3.98966
0.590842, 2.86631
1.71194, 2.23388

2.05648, 2.97019
3.58372, 1.566
3.34419, 2.67934
2.75013, 0.615545
0.855354, 1.76321
2.18393, 1.4411
0.811508, 0.701278
3.83746, 3.35775
2.72619, 3.63294
2.73376, 2.13751
0.516699, 3.88558
1.80219, 0.72813
3.48351, 0.133781
1.52943, 3.78861
0.842153, 2.69379
1.63957, 2.11965

2.12935, 2.98244
3.71239, 1.70452
3.35382, 2.73895
2.66142, 0.724208
0.557232, 1.64008
2.34969, 1.48188
0.711018, 0.8002
3.87849, 3.29559
2.65347, 3.67725
2.67943, 2.24748
0.449891, 3.88233
1.85316, 0.621993
3.31974, 0.1658
1.61683, 3.58097
1.06328, 2.56774
1.70708, 2.10295

2.19602, 2.9126
3.60796, 1.88124
3.30915, 2.67545
2.77578, 0.766747
0.459906, 1.59717
2.46988, 1.49599
0.649334, 0.807802
3.97607, 3.29972
2.479, 3.68426
2.64419, 2.2335
0.56334, 0.0208295
1.6574, 0.4718
3.40671, 0.238899
1.54597, 3.54926
1.11587, 2.57331
1.83968, 2.00583

2.06103, 2.94416
3.4319, 1.92646
3.39619, 2.86359
2.90099, 0.58548
0.485873, 1.72443
2.47925, 1.35345
0.659196, 0.860612
0.101228, 3.31907
2.3791, 3.84048
2.70612, 2.21989
0.678899, 3.94225
1.46668, 0.363769
3.64975, 0.197016
1.40886, 3.51765
1.1116, 2.6172
1.77962, 1.93888

1.97684, 2.90001
3.50223, 1.78309
3.39097, 3.12114
3.05639, 0.344398
0.498408, 1.92824
2.41938, 1.23951
0.666455, 0.951089
0.240509, 3.26135
2.25474, 3.98925
2.56753, 2.34626
0.695225, 3.93953
1.37267, 0.386122
3.96955, 0.119652
1.34996, 3.39264
1.06851, 2.63537
1.66689, 1.87674

1.93265, 2.86635
3.5791, 1.63058
3.28496, 3.3475
3.19759, 0.167989
0.425801, 2.05111
2.36764, 1.11591
0.642358, 1.06099
0.349387, 3.03994
2.0967, 0.0692992
2.60107, 2.32137
0.845799, 0.00583416
1.48979, 0.578369
3.962, 0.155347
1.33707, 3.41292
1.03709, 2.58795
1.54729, 1.80295

2.00012, 2.78432
3.61543, 1.45242
3.2006, 3.33124
3.01109, 0.2473
0.219038, 2.0266
2.35945, 1.00521
0.603759, 1.17505
0.33951, 2.89767
2.09003, 0.0296278
2.76102, 2.1893
0.866542, 0.194657
1.55615, 0.958177
0.0628631, 0.211963
1.3707, 3.44556
1.19934, 2.5539
1.44064, 1.71141

2.22564, 2.6945
3.55529, 1.19139
3.13674, 3.17627
2.89147, 0.369483
0.072479, 2.02767
2.44673, 1.02769
0.559847, 1.26613
0.286672, 2.86216
2.0981, 3.97767
2.93783, 2.04338
1.0359, 0.401152
1.54011, 0.951426
3.97383, 0.279135
1.37346, 3.50217
1.24562, 2.63339
1.31656, 1.81078

2.43937, 2.60594
3.45817, 0.956655
3.09866, 3.03671
3.01276, 0.23456
3.90401, 1.99952
2.44511, 1.34341
0.505205, 1.30414
0.24268, 2.92128
2.1286, 3.94666
3.1183, 1.89043
0.961732, 0.364034
1.70901, 1.02311
3.89932, 0.305026
1.34048, 3.67361
1.201, 2.83796
1.23189, 1.77137

2.46078, 2.41365
3.29438, 0.957903
3.24139, 3.01711
3.08242, 0.023819
0.0152422, 2.04812
2.39525, 1.60435
0.407452, 1.26983
0.187883, 3.00334
2.24262, 3.94879
3.23311, 1.81864
0.717304, 0.506328
1.75396, 1.0084
3.98269, 0.154824
1.35985, 3.79567
1.13642, 2.81779
1.18554, 1.82583

2.47211, 2.43841
3.1346, 0.935851
3.37184, 3.00381
3.18914, 3.79613
0.344549, 2.22214
2.11224, 1.60149
0.222187, 1.36619
0.17514, 3.10652
2.30684, 3.957
3.37259, 1.86474
0.647234, 0.578291
1.72582, 0.893442
0.00685283, 3.92112
1.37122, 3.84022
1.08624, 2.79533
1.15767, 1.89373

2.50942, 2.58833
2.97039, 0.884618
3.37815, 2.80369
3.18459, 3.70834
0.506183, 2.34831
1.92469, 1.62762
0.0354936, 1.47752
0.34154, 3.09303
2.3258, 3.9767
3.43472, 1.98028
0.693272, 0.556626
1.60265, 0.624959
0.0592575, 3.90614
1.35548, 3.86722
1.17401, 2.89115
1.20065, 1.87987

2.4975, 2.73139
2.80682, 0.833987
3.42146, 2.89484
3.13951, 3.67074
0.395153, 2.18259
2.0375, 1.56619
0.0594801, 1.39327
0.449738, 3.21078
2.31603, 0.00300758
3.28202, 1.90312
0.72388, 0.588298
1.58624, 0.579581
0.0800125, 0.062371
1.25445, 3.75301
1.50118, 3.01116
1.14531, 1.83004

2.56935, 2.85591
2.66363, 0.791689
3.57133, 3.01089
3.08072, 3.77217
0.154611, 2.15233
2.22502, 1.49078
0.0786084, 1.21032
0.520625, 3.29456
2.25845, 0.0102431
3.09475, 1.66427
0.764639, 0.714035
1.67446, 0.666756
3.99167, 0.168639
1.09586, 3.84711
1.78383, 2.84198
1.16873, 1.72273

2.96392, 2.95396
2.63198, 0.673295
3.75208, 3.03376
3.05582, 3.93671
3.91746, 2.15498
2.19529, 1.53383
3.9944, 1.06515
0.492636, 3.24875
2.11829, 3.92892
3.07093, 1.46476
0.866847, 0.837274
1.75309, 0.800919
3.87935, 0.248382
1.0852, 0.0284007
1.71997, 2.68574
1.199, 1.61957

3.0327, 3.01205
2.59766, 0.643937
3.93294, 3.04056
3.06997, 3.92967
3.69047, 2.11435
2.05884, 1.71762
3.90663, 1.08333
0.764015, 3.26711
1.93571, 3.77878
3.18285, 1.33001
0.875518, 0.916409
1.78192, 0.864615
3.8397, 0.203548
1.11986, 0.103263
1.65032, 2.53092
1.25717, 1.67824

2.92796, 2.98664
2.55809, 0.668531
0.134774, 3.0436
3.02045, 3.79841
3.47777, 2.07706
2.18344, 1.90665
0.0416727, 1.11636
1.15478, 3.26553
1.83204, 3.59285
3.05329, 1.31852
0.786094, 0.956453
1.71731, 0.880159
3.95422, 0.116011
1.12821, 0.144006
1.57096, 2.52936
1.15522, 1.81427

2.80001, 2.80493
2.51056, 0.55257
0.319732, 3.04168
2.97556, 3.80352
3.31724, 2.12117
2.41555, 2.01747
3.91344, 1.21581
1.06825, 3.26707
2.13412, 3.54066
2.95007, 1.35253
0.8575, 0.99303
1.65551, 0.933861
0.0922593, 0.026643
1.1049, 0.177807
1.64169, 2.52481
0.939868, 1.84084

2.69337, 2.84221
2.42905, 0.42804
0.225873, 2.93138
3.13592, 3.83295
3.35348, 2.19131
2.47755, 1.98431
3.76217, 1.32168
1.082, 3.3912
2.3281, 3.49248
2.87296, 1.25896
0.714491, 1.04044
1.78601, 1.01459
0.220792, 3.94422
1.11331, 0.184004
1.77799, 2.40123
0.723206, 1.95538

2.77941, 2.80099
2.36691, 0.349556
0.0459999, 2.79276
3.48632, 3.89553
3.50791, 2.25041
2.46886, 1.8152
3.66579, 1.41042
1.18025, 3.31532
2.15905, 3.60283
2.8361, 1.02381
0.550847, 1.06417
1.87716, 1.14503
0.325335, 3.86508
1.17553, 0.400276
1.75809, 2.37004
0.512711, 2.11298

2.85597, 2.75603
2.23365, 0.331523
0.00684356, 3.01748
3.68868, 3.96994
3.44313, 2.18008
2.547, 1.74844
3.61443, 1.38835
1.23391, 3.20228
1.93653, 3.48854
2.97037, 0.878207
0.392028, 1.09772
1.87074, 1.24535
0.561951, 3.77688
1.26901, 0.601822
1.67448, 2.38182
0.397559, 2.14993

2.81313, 2.8337
2.0411, 0.272505
3.98027, 3.3129
3.78051, 0.0904228
3.40687, 2.16692
2.7009, 1.76991
3.60492, 1.35249
1.043, 2.92085
1.97725, 3.40687
3.04887, 0.67289
0.398219, 1.07167
1.82492, 1.35677
0.841498, 3.78402
1.27923, 0.714497
1.61584, 2.35411
0.339753, 2.13387

2.73949, 2.96283
1.91694, 0.257762
3.98327, 3.41976
3.86911, 0.367288
3.49799, 2.30356
2.72629, 1.72611
3.58375, 1.34354
0.779124, 2.67178
2.0099, 3.2734
2.97685, 0.38068
0.488384, 1.0205
1.86744, 1.52399
1.08113, 3.89005
1.20791, 0.728602
1.66577, 2.25515
0.302926, 2.08939

2.83621, 3.02702
1.98232, 0.224328
3.99376, 3.47646
3.90678, 0.537587
3.51335, 2.52281
2.75784, 1.69079
3.54364, 1.307
0.691792, 2.69662
1.86363, 3.20796
2.84324, 0.0993394
0.471674, 1.15137
1.93133, 1.38723
1.21768, 3.85616
1.29641, 0.804656
1.66344, 2.4211
0.183179, 1.80396

2.86419, 3.10834
2.09855, 0.246305
0.00351915, 3.53518
3.82576, 0.445034
3.60371, 2.6887
2.76619, 1.73649
3.416, 1.21589
0.627302, 2.75968
1.78878, 3.28945
2.84775, 3.82815
0.639491, 1.08762
2.046, 1.28744
1.15487, 3.77765
1.40035, 0.814516
1.61436, 2.40968
3.99944, 1.98427

2.76776, 2.79486
2.19352, 0.253869
0.0467203, 3.59537
3.76616, 0.329621
3.69993, 2.9124
2.77296, 1.95784
3.33495, 1.08514
0.584021, 2.82232
1.89717, 3.34077
2.99484, 3.95576
0.543338, 1.10356
2.24268, 1.25308
0.918871, 3.82832
1.469, 0.667412
1.54716, 2.28305
3.91719, 2.03103

2.59295, 2.86696
2.34012, 0.201354
0.0952823, 3.63189
3.8248, 0.459044
3.60754, 2.94781
2.88964, 1.85688
3.21076, 1.03545
0.606568, 2.85976
1.99966, 3.37541
3.11943, 3.98319
0.437219, 1.12497
2.38039, 1.1662
0.8977, 3.95346
1.34591, 0.623168
1.48136, 2.15213
3.86696, 1.97672

2.6112, 2.94192
2.32424, 0.237809
3.99773, 3.60899
3.98613, 0.562006
3.42387, 2.86514
3.01519, 1.76779
3.20945, 0.908034
0.662509, 2.86786
1.83699, 3.54573
3.25153, 3.86534
0.440844, 1.27724
2.30081, 1.06461
1.01067, 3.92409
1.37108, 0.833639
1.41686, 2.02086
3.83718, 1.92335

2.5159, 2.97484
2.35625, 0.226134
0.118298, 3.53155
0.12487, 0.462904
3.40787, 2.72578
2.99319, 1.82861
3.24674, 0.67298
0.727968, 2.86236
1.7138, 3.62242
3.18912, 3.79954
0.633122, 1.56292
2.17596, 1.11264
0.885487, 3.85025
1.37657, 1.13619
1.35745, 1.9042
3.87367, 1.94109

2.33783, 3.01137
2.40864, 0.203251
0.0476199, 3.32744
0.243586, 0.45249
3.44907, 2.64117
2.8883, 1.87269
3.23958, 0.540748
0.8247, 2.81544
1.75524, 3.58203
3.09481, 3.65811
0.637286, 1.74758
2.26727, 1.2378
0.831993, 3.89756
1.25117, 1.07571
1.52412, 2.17625
3.89506, 1.97478

2.3083, 2.9565
2.40082, 0.231348
3.9433, 3.16606
0.187944, 0.625927
3.28677, 2.65362
2.8201, 1.96672
3.27618, 0.49448
0.925711, 2.7635
1.71289, 3.59584
3.03844, 3.43416
0.761414, 1.867
2.31193, 1.2987
1.00486, 3.8685
1.169, 0.897961
1.7654, 2.49165
3.78322, 1.90244

2.42427, 2.98098
2.36902, 0.279322
0.0219462, 3.14608
0.15598, 0.809969
3.18828, 2.65176
2.65917, 1.91666
3.31836, 0.460722
0.945577, 2.79869
1.86462, 3.55493
3.20676, 3.57052
0.928663, 1.92701
2.25606, 1.23449
0.866692, 3.93921
1.10237, 0.731424
1.71623, 2.43668
3.67228, 1.77593

2.41136, 2.83968
2.37101, 0.316903
0.119021, 3.1281
0.152176, 1.00621
3.33247, 2.67487
2.48812, 1.871
3.33014, 0.616378
0.898911, 2.94316
1.85693, 3.59844
3.54213, 3.7584
1.04815, 1.88276
2.07221, 1.03745
0.662095, 3.88312
1.10219, 0.700162
1.73753, 2.31353
3.57182, 1.64422

2.48679, 2.74774
2.49566, 0.185995
0.143498, 3.03504
0.238532, 1.16126
3.44961, 2.65356
2.44928, 1.80714
3.27394, 0.898082
1.04587, 3.04186
1.76548, 3.63094
3.75749, 3.84512
1.01702, 1.7341
1.80778, 1.01816
0.505772, 3.82969
1.10298, 0.710994
1.72985, 2.27295
3.42673, 1.64176

2.58946, 2.72255
2.65974, 0.0609411
0.296443, 2.89419
0.280904, 1.25833
3.4104, 2.64361
2.50461, 1.65707
3.13592, 0.852665
1.21862, 3.05249
1.7064, 3.70322
3.57694, 0.0226822
0.998527, 1.59903
1.77537, 1.11395
0.707476, 3.84849
0.886825, 0.61232
1.62407, 2.29729
3.32458, 1.87557

2.56079, 2.71182
2.70522, 3.89827
0.459806, 2.75627
0.0605121, 1.28312
3.48881, 2.99528
2.49139, 1.51623
2.99274, 0.845673
1.26575, 3.00384
1.77747, 3.92675
3.51227, 0.173206
1.10497, 1.59172
1.78501, 1.14971
0.86008, 3.68664
0.721858, 0.662261
1.60094, 2.23931
3.30867, 1.77431

2.49096, 2.69732
2.62502, 3.67836
0.534075, 2.5817
3.91323, 1.24954
3.60127, 3.35933
2.46562, 1.58149
2.88155, 0.797012
1.45454, 2.94146
1.8378, 0.167271
3.66793, 0.27526
0.972827, 1.57423
1.74744, 0.978698
0.868169, 3.66922
0.592054, 0.725274
1.74951, 2.13594
3.29427, 1.80229

2.45674, 2.67281
2.57815, 3.47069
0.582884, 2.40238
3.83847, 1.18765
3.70666, 3.62914
2.496, 1.62581
2.80433, 0.66745
1.66768, 2.91884
1.91557, 0.122759
3.8337, 0.407439
0.796181, 1.57008
1.63037, 1.05455
0.823947, 3.72164
0.578097, 0.691793
1.76797, 2.06361
3.21952, 2.00775

2.52338, 2.47205
2.59733, 3.40756
0.605819, 2.35424
3.68191, 1.4289
3.76862, 3.61184
2.61996, 1.46355
2.73152, 0.531194
1.7417, 3.01797
1.98235, 3.96041
3.86301, 0.500479
0.644231, 1.49572
1.49478, 1.24893
0.782379, 3.75892
0.816254, 0.630874
1.54364, 2.05696
3.29939, 2.27478

2.47651, 2.2419
2.74278, 3.32275
0.584143, 2.44927
3.52393, 1.69367
3.81137, 3.50514
2.71988, 1.30535
2.68462, 0.384928
1.74258, 3.11832
1.93594, 3.90754
3.85815, 0.59843
0.45788, 1.36128
1.44244, 1.29357
0.742541, 3.72346
1.08746, 0.550596
1.34981, 2.19645
