0.000000	0.000000	0.956205	0.292697	0.452728	0.451740
0.000000	0.000000	0.955266	0.295749	0.455457	0.454441
0.000000	0.000000	0.954316	0.298799	0.458168	0.457125
0.000000	0.000000	0.953357	0.301845	0.460863	0.459792
0.000000	0.000000	0.952388	0.304889	0.463542	0.462441
0.000000	0.000000	0.951409	0.307929	0.466204	0.465074
0.000000	0.000000	0.950421	0.310967	0.468850	0.467690
0.000000	0.000000	0.949423	0.314001	0.471481	0.470290
0.000000	0.000000	0.948415	0.317032	0.474095	0.472874
0.000000	0.000000	0.947398	0.320059	0.476695	0.475441
0.000000	0.000000	0.946370	0.323084	0.479279	0.477993
0.000000	0.000000	0.945334	0.326105	0.481847	0.480529
0.000000	0.000000	0.944287	0.329123	0.484401	0.483049
0.000000	0.000000	0.943231	0.332137	0.486940	0.485554
0.000000	0.000000	0.942166	0.335148	0.489465	0.488043
0.000000	0.000000	0.941090	0.338156	0.491975	0.490518
0.000000	0.000000	0.940005	0.341160	0.494470	0.492977
0.000000	0.000000	0.938911	0.344160	0.496952	0.495422
0.000000	0.000000	0.937807	0.347158	0.499420	0.497852
0.000000	0.000000	0.936693	0.350151	0.501873	0.500267
0.000000	0.000000	0.935570	0.353141	0.504313	0.502668
0.000000	0.000000	0.934437	0.356128	0.506740	0.505055
0.000000	0.000000	0.933295	0.359110	0.509153	0.507428
0.000000	0.000000	0.932143	0.362090	0.511552	0.509787
0.000000	0.000000	0.930982	0.365065	0.513939	0.512131
0.000000	0.000000	0.929811	0.368037	0.516313	0.514462
0.000000	0.000000	0.928631	0.371005	0.518673	0.516780
0.000000	0.000000	0.927441	0.373969	0.521021	0.519083
0.000000	0.000000	0.926242	0.376929	0.523357	0.521374
0.000000	0.000000	0.925033	0.379886	0.525680	0.523651
0.000000	0.000000	0.923815	0.382838	0.527990	0.525915
0.000000	0.000000	0.922588	0.385787	0.530288	0.528166
0.000000	0.000000	0.921351	0.388732	0.532575	0.530404
0.000000	0.000000	0.920105	0.391673	0.534849	0.532629
0.000000	0.000000	0.918849	0.394610	0.537111	0.534841
0.000000	0.000000	0.917584	0.397543	0.539362	0.537040
0.000000	0.000000	0.916309	0.400471	0.541601	0.539227
0.000000	0.000000	0.915025	0.403396	0.543828	0.541402
0.000000	0.000000	0.913732	0.406317	0.546044	0.543564
0.000000	0.000000	0.912430	0.409233	0.548249	0.545714
0.000000	0.000000	0.911118	0.412145	0.550442	0.547851
0.000000	0.000000	0.909797	0.415053	0.552625	0.549977
0.000000	0.000000	0.908467	0.417957	0.554796	0.552090
0.000000	0.000000	0.907127	0.420857	0.556956	0.554192
0.000000	0.000000	0.905778	0.423752	0.559106	0.556281
0.000000	0.000000	0.904420	0.426643	0.561245	0.558359
0.000000	0.000000	0.903053	0.429529	0.563374	0.560425
0.000000	0.000000	0.901676	0.432412	0.565492	0.562480
0.000000	0.000000	0.900291	0.435289	0.567599	0.564523
0.000000	0.000000	0.898896	0.438163	0.569697	0.566555
0.000000	0.000000	0.897492	0.441032	0.571784	0.568575
0.000000	0.000000	0.896078	0.443896	0.573861	0.570583
0.000000	0.000000	0.894656	0.446756	0.575928	0.572581
0.000000	0.000000	0.893224	0.449611	0.577986	0.574567
0.000000	0.000000	0.891784	0.452462	0.580033	0.576543
0.000000	0.000000	0.890334	0.455308	0.582071	0.578507
0.000000	0.000000	0.888875	0.458149	0.584099	0.580460
0.000000	0.000000	0.887407	0.460986	0.586118	0.582402
0.000000	0.000000	0.885930	0.463818	0.588127	0.584333
0.000000	0.000000	0.884444	0.466645	0.590127	0.586254
0.000000	0.000000	0.882950	0.469468	0.592118	0.588164
0.000000	0.000000	0.881446	0.472286	0.594099	0.590063
0.000000	0.000000	0.879933	0.475099	0.596072	0.591951
0.000000	0.000000	0.878411	0.477907	0.598036	0.593829
0.000000	0.000000	0.876880	0.480710	0.599991	0.595696
0.000000	0.000000	0.875340	0.483508	0.601937	0.597553
0.000000	0.000000	0.873791	0.486302	0.603874	0.599399
0.000000	0.000000	0.872233	0.489090	0.605803	0.601235
0.000000	0.000000	0.870667	0.491874	0.607723	0.603061
0.000000	0.000000	0.869091	0.494652	0.609635	0.604876
0.000000	0.000000	0.867507	0.497425	0.611539	0.606681
0.000000	0.000000	0.865913	0.500194	0.613434	0.608476
0.000000	0.000000	0.864311	0.502957	0.615322	0.610260
0.000000	0.000000	0.862701	0.505715	0.617201	0.612035
0.000000	0.000000	0.861081	0.508468	0.619073	0.613799
0.000000	0.000000	0.859452	0.511216	0.620937	0.615554
0.000000	0.000000	0.857815	0.513958	0.622793	0.617298
0.000000	0.000000	0.856169	0.516695	0.624641	0.619032
0.000000	0.000000	0.854515	0.519427	0.626482	0.620756
0.000000	0.000000	0.852851	0.522154	0.628315	0.622471
0.000000	0.000000	0.851179	0.524876	0.630142	0.624175
